%eval_id interface ts mmr_burnup 
429        NO_ID     880.0 140
430        NO_ID     880.0 151
431        NO_ID     880.0 168
432        NO_ID     880.0 185
433        NO_ID     883.0 28
434        NO_ID     883.0 56
435        NO_ID     883.0 84
436        NO_ID     883.0 112
437        NO_ID     883.0 140
438        NO_ID     883.0 151
439        NO_ID     883.0 168
440        NO_ID     883.0 185
441        NO_ID     886.0 28
442        NO_ID     886.0 56
443        NO_ID     886.0 84
444        NO_ID     886.0 112
445        NO_ID     886.0 140
446        NO_ID     886.0 151
447        NO_ID     886.0 168
448        NO_ID     886.0 185
449        NO_ID     889.0 28
450        NO_ID     889.0 56
451        NO_ID     889.0 84
452        NO_ID     889.0 112
453        NO_ID     889.0 140
454        NO_ID     889.0 151
455        NO_ID     889.0 168
456        NO_ID     889.0 185
457        NO_ID     892.0 28
458        NO_ID     892.0 56
459        NO_ID     892.0 84
460        NO_ID     892.0 112
461        NO_ID     892.0 140
462        NO_ID     892.0 151
463        NO_ID     892.0 168
464        NO_ID     892.0 185
465        NO_ID     895.0 28
466        NO_ID     895.0 56
467        NO_ID     895.0 84
468        NO_ID     895.0 112
469        NO_ID     895.0 140
470        NO_ID     895.0 151
471        NO_ID     895.0 168
472        NO_ID     895.0 185
473        NO_ID     898.0 28
474        NO_ID     898.0 56
475        NO_ID     898.0 84
476        NO_ID     898.0 112
477        NO_ID     898.0 140
478        NO_ID     898.0 151
479        NO_ID     898.0 168
480        NO_ID     898.0 185
481        NO_ID     901.0 28
482        NO_ID     901.0 56
483        NO_ID     901.0 84
484        NO_ID     901.0 112
485        NO_ID     901.0 140
486        NO_ID     901.0 151
487        NO_ID     901.0 168
488        NO_ID     901.0 185
